ID No Prog Code YoG CGPA CGPA100 CGPA400
24624 CHE 2013 3.90 4.28 3.59
45379 CHE 2013 4.19 4.74 4.28
60884 CHE 2013 4.19 4.21 4.63
79792 CHE 2014 3.37 4.15 2.84
83761 CHE 2013 3.43 4.30 3.09
38482 CHE 2013 3.07 3.55 3.28
95643 CHE 2014 4.65 4.79 4.66
95668 CHE 2014 3.73 4.00 3.78
93426 CHE 2014 3.59 3.89 3.53
96154 CHE 2014 4.04 4.28 4.16
82281 CHE 2014 3.61 4.34 3.45
58176 CHE 2014 2.71 3.21 2.38
84652 CHE 2014 4.34 4.43 4.69
95060 CHE 2014 3.85 3.85 3.94
57277 CHE 2014 3.31 3.98 2.58
72010 CHE 2014 4.47 4.72 4.56
71746 CHE 2014 3.83 4.21 3.72
78331 CHE 2014 3.56 3.87 3.56
88125 CHE 2014 4.38 4.68 4.25
59188 CHE 2014 2.93 3.98 3.28
39325 CHE 2014 3.86 4.21 3.78
46705 CHE 2014 3.16 3.85 2.78
38043 CHE 2014 3.09 3.34 2.78
28193 CHE 2014 2.90 3.28 3.61
94744 CHE 2014 4.56 4.43 4.78
60610 CHE 2014 4.38 4.79 3.94
73826 CHE 2014 3.25 3.51 3.16
81675 CHE 2014 4.01 4.57 3.84
70040 CHE 2014 3.23 4.00 2.72
49197 CHE 2014 3.28 3.19 3.63
75039 CHE 2014 3.83 4.15 4.31
24860 CHE 2014 3.34 3.17 3.91
36603 CHE 2014 4.67 4.85 4.78
36126 CHE 2014 4.24 4.40 4.38
88932 CHE 2014 3.45 3.57 4.06
33164 CHE 2014 3.73 4.13 3.09
96954 CHE 2014 4.46 4.64 4.81
56625 CHE 2014 3.19 3.72 2.50
88930 CHE 2014 4.45 4.55 4.97
63002 CHE 2014 2.88 3.02 3.28
55869 CHE 2014 4.51 4.81 4.53
49562 CHE 2014 3.57 3.79 3.50
90037 CHE 2014 4.10 4.70 4.09
61662 CHE 2014 3.67 3.96 3.50
56340 CHE 2014 3.03 3.23 3.50
47584 CHE 2014 4.50 4.81 4.22
59378 CHE 2014 3.55 3.30 4.00
88035 CHE 2014 4.01 4.79 3.22
82132 CHE 2014 3.80 3.83 4.19
95102 CHE 2014 4.86 4.89 4.91
26559 CHE 2014 3.65 4.36 3.22
57647 CHE 2014 3.42 4.17 3.03
80756 CHM 2010 2.37 1.82 2.32
45572 CHM 2010 3.16 2.21 3.53
49291 CHM 2010 3.67 3.23 3.90
23629 CHM 2010 3.36 2.52 4.09
47720 CHM 2010 3.11 2.46 3.50
56265 CHM 2010 3.84 3.33 4.37
94914 CHM 2010 4.39 3.98 4.56
